Country,Year,ISO_code,Population,GDP,Biofuel_consumption,Biofuel_electricity,Biofuel_share_elec,Biofuel_share_energy,Coal_consumption,Coal_electricity,coal_production,Coal_share_elec,Coal_share_energy,Electricity_share_energy,Energy_cons_change_pct,Energy_per_capita,Energy_per_gdp,Fossil_electricity,fossil_fuel_consumption,Fossil_share_elec,Fossil_share_energy,gas_consumption,Gas_electricity,Gas_production,Gas_share_elec,Gas_share_energy,hydro_consumption,Hydro_electricity,Hydro_share_elec,Hydro_share_energy,low_carbon_consumption,Low_carbon_share_elec,Low_carbon_share_energy,Nuclear_consumption,Nuclear_electricity,Nuclear_share_elec,Nuclear_share_energy,oil_consumption,oil_electricity,oil_production,Oil_share_elec,Oil_share_energy,Primary_energy_consumption,renewables_consumption,Renewables_electricity,Renewables_share_elec,Renewables_share_energy,solar_consumption,Solar_electricity,Solar_share_elec,Solar_share_energy,wind_consumption,Wind_electricity,Wind_share_elec,wind_share_energy
Sweden,2006,SWE,9080628,372234670461,2.27,8.36,5.835,0.369,35.35,0.88,0,0.614,5.748,37.657,-6.369,69394.227,1.693,5.24,240.173,3.657,39.05,9.189,0.6,0,0.419,1.494,164.748,61.72,43.076,26.786,374.871,96.343,60.95,179.083,66.98,46.748,29.117,195.634,3.76,0,2.624,31.808,630.143,195.787,71.06,49.595,31.833,0.005,0,0,0.001,2.642,0.98,0.684,0.43
Sweden,2007,SWE,9148280,387881844813,3.126,9.84,6.612,0.5,32.938,0.65,0,0.437,5.266,39.036,1.74,70079.531,1.653,4.42,233.711,2.97,37.365,9.483,0.83,0,0.558,1.516,175.983,66.16,44.456,28.136,391.771,97.03,62.635,178.11,66.97,45.001,28.476,191.29,2.94,0,1.976,30.583,641.107,213.662,77.43,52.029,34.16,0.008,0,0,0.001,3.808,1.43,0.961,0.609
Sweden,2008,SWE,9219903,388980516356,3.809,10.34,6.898,0.612,32.947,0.51,0,0.34,5.298,39.627,-0.396,69259.43,1.642,4.6,229.168,3.069,36.847,8.61,0.62,0,0.414,1.384,182.796,69.07,46.077,29.391,392.769,96.931,63.153,168.573,63.89,42.622,27.104,187.61,3.47,0,2.315,30.165,638.565,224.197,81.41,54.31,36.048,0.011,0,0,0.002,5.279,2,1.334,0.849
Sweden,2009,SWE,9298738,373026350439,3.916,11.46,8.389,0.693,23.227,0.51,0,0.373,4.113,39.55,-9.201,62353.945,1.554,4.62,209.489,3.382,37.095,11.495,1.56,0,1.142,2.035,172.02,65.85,48.206,30.461,355.241,96.618,62.905,136.937,52.17,38.192,24.248,174.766,2.55,0,1.867,30.947,579.813,218.305,79.81,58.426,38.656,0.018,0.01,0.007,0.003,6.537,2.49,1.823,1.157
Sweden,2010,SWE,9378234,399838964466,4.096,12.19,8.212,0.677,31.078,1.02,0,0.687,5.134,39.817,7.23,66295.578,1.555,8.53,228.815,5.746,37.797,15.468,2.91,0,1.96,2.555,174.937,66.4,44.729,28.897,376.566,94.254,62.203,150.333,57.83,38.956,24.833,182.269,4.6,0,3.099,30.108,621.735,226.233,82.09,55.298,37.37,0.023,0.01,0.007,0.004,9.079,3.49,2.351,1.5
Sweden,2011,SWE,9449263,397617949429,4.671,11.54,7.679,0.784,27.705,0.66,0,0.439,4.652,42.006,-1.563,64768.621,1.539,5.72,208.531,3.806,35.016,12.217,1.58,0,1.051,2.051,173.74,66.43,44.204,29.174,386.998,96.194,64.984,156.672,60.47,40.238,26.308,168.609,3.48,0,2.316,28.313,612.016,230.326,84.09,55.956,38.676,0.034,0.01,0.007,0.006,15.83,6.11,4.066,2.658
Sweden,2012,SWE,9519477,395278763366,5.352,12.19,7.324,0.854,23.845,0.48,0,0.288,3.804,45.721,5.429,67781.508,1.632,4.09,196.331,2.457,31.323,10.651,0.92,0,0.553,1.699,203.452,78.93,47.422,32.459,430.47,97.543,68.677,165.044,64.04,38.476,26.331,161.835,2.69,0,1.616,25.819,645.245,265.426,98.31,59.066,42.346,0.049,0.02,0.012,0.008,18.467,7.17,4.308,2.946
Sweden,2013,SWE,9600620,399973749048,6.367,11.45,7.482,1.085,24.412,0.65,0,0.425,4.159,43.951,-6.463,62865.043,1.509,3.88,192.667,2.535,32.824,10.236,0.85,0,0.555,1.744,156.934,61.36,40.097,26.736,394.309,97.465,67.176,169.966,66.46,43.429,28.956,158.019,2.38,0,1.555,26.921,603.543,224.344,82.69,54.035,38.22,0.09,0.04,0.026,0.015,25.172,9.84,6.43,4.288
Sweden,2014,SWE,9696438,410604225974,7.542,10.7,6.968,1.291,23.034,0.37,0,0.241,3.943,44.471,-0.458,61958.484,1.463,2.93,187.133,1.908,32.036,8.404,0.42,0,0.274,1.439,162.247,63.76,41.521,27.776,397,98.092,67.964,165.08,64.88,42.251,28.261,155.696,2.14,0,1.394,26.654,600.777,231.919,85.75,55.841,39.703,0.12,0.05,0.033,0.02,28.585,11.24,7.32,4.894
Sweden,2015,SWE,9799483,429037422635,8.967,10.77,6.648,1.486,23.102,0.39,0,0.241,3.827,45.775,3.543,63479.047,1.45,3.15,186.086,1.944,30.83,9.336,0.45,0,0.278,1.547,190.665,75.31,46.488,31.589,417.495,98.056,69.17,142.654,56.35,34.784,23.635,153.648,2.31,0,1.426,25.456,622.062,274.841,102.5,63.272,45.535,0.246,0.1,0.062,0.041,41.323,16.32,10.074,6.846
Sweden,2016,SWE,9923281,437921057919,11.014,11.49,7.371,1.86,22.636,0.26,0,0.167,3.822,43.949,-2.035,61411.199,1.392,3.66,191.463,2.348,32.326,9.989,0.68,0,0.436,1.687,156.115,62.02,39.784,26.358,400.823,97.652,67.674,158.545,63.1,40.477,26.768,158.838,2.72,0,1.745,26.818,609.401,242.278,89.13,57.175,40.906,0.359,0.14,0.09,0.061,38.893,15.48,9.93,6.567
Switzerland,2000,CHE,7184003,315545366882,0,0.21,0.318,0,1.603,0,0,0,0.45,27.286,-2.434,50714.938,1.155,1.99,178.189,3.01,50.038,28.3,0.86,0,1.301,7.947,102.326,36.83,55.702,28.735,177.918,96.99,49.962,72.95,26.45,40.003,20.485,148.286,1.13,0,1.709,41.641,364.336,104.968,37.68,56.987,29.476,0.031,0.01,0.015,0.009,0.008,0,0,0.002
Switzerland,2001,CHE,7226391,325520166982,0,0.2,0.281,0,1.675,0,0,0,0.44,27.45,6.804,53847.977,1.195,2.04,189.826,2.871,49.914,29.456,0.85,0,1.196,7.745,114.152,41.31,58.142,30.015,190.484,97.129,50.086,73.548,26.81,37.734,19.339,158.696,1.19,0,1.675,41.728,389.127,116.936,42.2,59.395,30.748,0.036,0.01,0.014,0.009,0.011,0,0,0.003
Switzerland,2002,CHE,7278744,331802188855,0,0.21,0.321,0,1.544,0,0,0,0.436,26.785,-6.908,49767.43,1.092,2.08,180.875,3.18,51.062,28.911,0.89,0,1.361,8.162,96.361,35.17,53.769,27.203,173.35,96.82,48.938,74.094,27.23,41.63,20.917,150.42,1.19,0,1.819,42.464,362.244,99.257,36.1,55.19,28.021,0.041,0.01,0.015,0.012,0.014,0,0,0.004
Switzerland,2003,CHE,7333451,337991874208,0,0.22,0.337,0,1.586,0,0,0,0.452,27.029,-1.073,48866.387,1.06,2.13,178.532,3.26,50.92,30.558,0.93,0,1.423,8.716,94.733,34.76,53.199,27.02,172.078,96.74,49.08,74.375,27.49,42.072,21.213,146.388,1.2,0,1.837,41.752,358.359,97.702,35.72,54.668,27.866,0.049,0.02,0.031,0.014,0.014,0,0,0.004
Switzerland,2004,CHE,7384196,353894703206,0.031,0.22,0.344,0.009,1.506,0,0,0,0.43,26.131,-0.335,48367.953,1.009,2.15,182.675,3.366,52.22,31.525,0.94,0,1.472,9.012,91.468,33.75,52.842,26.147,167.144,96.634,47.78,72.549,26.96,42.211,20.739,149.644,1.21,0,1.894,42.778,357.158,94.595,34.76,54.423,27.041,0.049,0.02,0.031,0.014,0.016,0.01,0.016,0.005
Switzerland,2005,CHE,7431824,371135459405,0.065,0.22,0.381,0.019,1.678,0,0,0,0.503,24.086,-4.585,45854.402,0.918,2.17,184.278,3.754,55.197,32.364,0.87,0,1.505,9.694,83.951,31.23,54.031,25.146,149.578,96.246,44.803,62.309,23.34,40.381,18.663,150.236,1.3,0,2.249,45,340.782,87.269,32.29,55.865,26.14,0.056,0.02,0.035,0.017,0.022,0.01,0.017,0.006
Switzerland,2006,CHE,7478514,393075108386,0.09,0.23,0.37,0.026,1.811,0,0,0,0.528,25.591,2.732,46813.234,0.891,2.18,182.742,3.509,53.257,31.469,0.79,0,1.272,9.171,82.786,30.96,49.831,24.126,160.391,96.491,46.743,73.864,27.82,44.777,21.526,149.461,1.39,0,2.237,43.558,350.093,86.527,32.13,51.714,25.217,0.064,0.02,0.032,0.019,0.04,0.01,0.016,0.012
Switzerland,2007,CHE,7545386,416832821635,0.12,0.29,0.437,0.034,2.028,0,0,0,0.584,27.624,1.371,47034.438,0.851,2.03,175.956,3.056,50.651,30.642,0.74,0,1.114,8.821,93.759,35.25,53.063,26.99,171.434,96.944,49.349,73.751,27.92,42.029,21.23,143.287,1.29,0,1.942,41.247,354.893,97.683,36.48,54.915,28.119,0.077,0.03,0.045,0.022,0.043,0.02,0.03,0.012
Switzerland,2008,CHE,7641730,433739216893,0.13,0.32,0.477,0.037,1.822,0,0,0,0.514,27.027,2.155,47442.336,0.836,2.01,182.884,2.998,51.564,32.647,0.73,0,1.089,9.205,95.091,36.04,53.759,26.811,171.788,97.002,48.436,72.579,27.7,41.319,20.464,148.414,1.28,0,1.909,41.846,362.542,99.209,37.33,55.683,27.972,0.098,0.04,0.06,0.028,0.05,0.02,0.03,0.014
Switzerland,2009,CHE,7737644,431737407420,0.093,0.36,0.54,0.027,1.719,0,0,0,0.495,27.534,-2.079,45880.383,0.822,1.95,177.319,2.925,51.043,31.336,0.71,0,1.065,9.02,93.772,35.72,53.577,26.993,170.07,97.075,48.957,72.162,27.69,41.533,20.773,144.264,1.24,0,1.86,41.528,355.006,97.908,37.03,55.542,28.184,0.142,0.05,0.075,0.041,0.06,0.02,0.03,0.017
Switzerland,2010,CHE,7825750,451139715920,0.111,0.36,0.545,0.032,1.725,0,0,0,0.491,26.622,1.259,45935.188,0.797,2.24,184.178,3.391,52.38,35.003,1.03,0,1.559,9.955,93.917,36.06,54.595,26.71,167.438,96.609,47.62,69.093,26.34,39.879,19.65,147.45,1.21,0,1.832,41.935,359.477,98.345,37.47,56.73,27.969,0.245,0.09,0.136,0.07,0.096,0.04,0.061,0.027
Switzerland,2011,CHE,7914379,467103594697,0.119,0.44,0.7,0.036,1.594,0,0,0,0.486,27.34,-6.83,42318.344,0.717,2.15,169.141,3.419,51.594,31.047,0.96,0,1.527,9.471,83.921,32.39,51.511,25.599,158.687,96.581,48.406,69.703,26.71,42.478,21.262,136.5,1.19,0,1.892,41.638,334.923,88.984,34.02,54.103,27.144,0.435,0.17,0.27,0.133,0.181,0.07,0.111,0.055
Switzerland,2012,CHE,7998927,472611933649,0.137,0.53,0.778,0.04,1.436,0,0,0,0.415,28.291,5.715,44264,0.749,2.16,174.715,3.17,50.472,34.033,0.91,0,1.336,9.832,99.495,38.6,56.656,28.742,171.449,96.83,49.528,66.047,25.44,37.34,19.08,139.246,1.25,0,1.835,40.225,354.065,105.401,40.53,59.489,30.448,0.771,0.3,0.44,0.223,0.227,0.09,0.132,0.066
Switzerland,2013,CHE,8091199,481081829913,0.126,0.58,0.844,0.036,1.547,0,0,0,0.441,27.949,1.435,44387.238,0.747,2.03,178.981,2.955,50.996,35.842,0.75,0,1.092,10.212,98.375,38.46,55.991,28.03,171.989,97.045,49.004,66.957,25.99,37.837,19.078,141.592,1.28,0,1.863,40.343,359.146,105.032,40.67,59.208,29.926,1.279,0.5,0.728,0.364,0.23,0.09,0.131,0.066
Switzerland,2014,CHE,8190238,492386642888,0.25,0.59,0.842,0.074,1.583,0,0,0,0.471,30.527,-4.095,42054.887,0.7,1.85,161.086,2.64,47.888,31.047,0.5,0,0.713,9.23,96.794,38.04,54.281,28.775,175.296,97.36,52.112,70.631,27.56,39.326,20.997,128.455,1.35,0,1.926,38.187,344.44,104.666,40.67,58.034,31.115,2.142,0.84,1.199,0.637,0.257,0.1,0.143,0.076
Switzerland,2015,CHE,8283940,500484653705,0.581,0.52,0.787,0.177,1.447,0,0,0,0.44,28.855,-2.357,40599.23,0.672,1.86,164.18,2.815,49.96,33.172,0.63,0,0.954,10.094,96.865,38.26,57.908,29.476,164.441,97.185,50.04,58.881,23.09,34.948,17.917,129.561,1.23,0,1.862,39.426,336.322,105.561,41.12,62.237,32.122,2.833,1.12,1.695,0.862,0.278,0.11,0.166,0.085
Switzerland,2016,CHE,8374903,510838097521,0.931,0.58,0.949,0.301,1.331,0,0,0,0.431,27.973,-5.969,37761.055,0.619,2.14,158.53,3.502,51.305,34.85,0.86,0,1.408,11.278,87.005,34.62,56.661,28.157,150.467,96.498,48.695,53.518,21.15,34.615,17.32,122.349,1.28,0,2.095,39.596,316.245,96.95,37.81,61.882,31.376,3.349,1.33,2.177,1.084,0.274,0.11,0.18,0.089
Taiwan,2000,TWN,22332873,591153923509,0,1.05,0.568,0,326.856,90.21,0.63,48.804,32.11,19.682,6.888,45722.125,1.727,140.73,895.022,76.136,87.927,67.674,18.32,9.219,9.911,6.648,12.667,4.56,2.467,1.244,122.896,23.864,12.073,106.952,38.5,20.829,10.507,500.493,32.2,0.624,17.42,49.168,1021.106,15.944,5.61,3.035,1.566,0,0,0,0,0.004,0,0,0
Taiwan,2001,TWN,22446254,582366336280,0,1.32,0.7,0,342.998,98.47,0,52.23,32.643,19.308,3.196,46945.289,1.809,146.62,934.501,77.77,88.936,72.894,21.25,8.805,11.271,6.937,14.062,5.09,2.7,1.338,116.251,22.23,11.064,98.029,35.49,18.825,9.329,518.609,26.9,0.664,14.268,49.356,1053.746,18.222,6.42,3.405,1.734,0.001,0,0,0,0.034,0.01,0.005,0.003
Taiwan,2002,TWN,22566898,612808812199,0,1.6,0.805,0,371.886,106.08,0,53.349,34.028,19.574,4.003,48563.367,1.788,154.89,971.877,77.897,88.927,81.528,27.07,9.634,13.614,7.46,7.613,2.78,1.398,0.697,121.02,22.103,11.073,108.364,39.55,19.89,9.915,518.463,21.74,0.637,10.933,47.439,1095.925,12.656,4.4,2.213,1.158,0.001,0,0,0,0.044,0.02,0.01,0.004
Taiwan,2003,TWN,22664130,636240085985,0,1.77,0.847,0,396.448,116.01,0,55.491,34.7,19.605,4.518,50539.492,1.8,165.35,1022.671,79.092,89.51,84.148,29.29,8.598,14.01,7.365,8.268,3.03,1.449,0.724,119.845,20.908,10.49,105.972,38.89,18.602,9.275,542.076,20.05,0.643,9.591,47.446,1145.434,13.874,4.82,2.306,1.214,0.001,0,0,0,0.065,0.02,0.01,0.006
Taiwan,2004,TWN,22745432,675272430215,0,1.85,0.847,0,412.379,118.64,0,54.32,34.641,19.616,4.178,52462.762,1.767,173.83,1068.863,79.589,89.788,102.364,37.2,8.805,17.032,8.599,8.699,3.21,1.47,0.731,121.566,20.411,10.212,107.019,39.49,18.081,8.99,554.119,17.99,0.555,8.237,46.548,1193.288,14.547,5.09,2.33,1.222,0.002,0,0,0,0.068,0.03,0.014,0.006
Taiwan,2005,TWN,22824932,709313986797,0.006,1.85,0.813,0.001,419.943,123.7,0,54.374,34.835,20.185,1.296,52957.516,1.704,181.52,1081.085,79.789,89.678,103.201,40.1,8.287,17.626,8.561,10.945,4.07,1.789,0.908,124.433,20.211,10.322,107.452,39.97,17.569,8.913,557.941,17.72,0.39,7.789,46.282,1208.752,16.981,6.01,2.642,1.409,0.003,0,0,0,0.245,0.09,0.04,0.02
Taiwan,2006,TWN,22914644,745965982529,0.017,1.85,0.785,0.001,440.811,127.72,0,54.224,35.608,20.305,2.676,54161.758,1.664,189.45,1113.889,80.432,89.977,110.698,41.3,4.454,17.534,8.942,10.931,4.09,1.736,0.883,124.076,19.568,10.023,106.606,39.87,16.927,8.611,562.38,20.43,0.287,8.674,45.428,1241.097,17.471,6.22,2.641,1.411,0.004,0,0,0,0.738,0.28,0.119,0.06
Taiwan,2007,TWN,23006921,791900583149,0.936,1.88,0.773,0.073,461.682,132.18,0,54.37,35.797,20.086,4.169,56193.273,1.633,195.83,1162.146,80.552,90.109,117.449,46.34,3.936,19.061,9.107,11.749,4.42,1.818,0.911,127.564,19.448,9.891,107.817,40.54,16.676,8.36,583.015,17.31,0.219,7.12,45.205,1292.834,19.747,6.74,2.772,1.531,0.006,0,0,0,1.169,0.44,0.181,0.091
Taiwan,2008,TWN,23086238,794389614968,0.187,1.82,0.764,0.015,442.005,125.5,0,52.662,35.599,20.494,-3.704,53926.07,1.567,190.76,1115.11,80.047,89.811,127.66,49.82,3.211,20.906,10.282,11.359,4.31,1.809,0.915,126.51,19.953,10.189,107.723,40.83,17.133,8.676,545.445,15.44,0.2,6.479,43.93,1244.95,18.788,6.72,2.82,1.513,0.012,0,0,0.001,1.552,0.59,0.248,0.125
Taiwan,2009,TWN,23164353,779014502319,0.307,1.75,0.761,0.025,421.605,123.95,0,53.88,34.984,20.422,-2.944,52161.855,1.551,182.18,1078.315,79.191,89.478,124.668,48.57,3.211,21.113,10.345,9.838,3.75,1.63,0.816,126.805,20.809,10.522,109.111,41.57,18.07,9.054,532.042,9.66,0.199,4.199,44.148,1208.296,17.694,6.3,2.739,1.468,0.024,0.01,0.004,0.002,2.065,0.79,0.343,0.171
Taiwan,2010,TWN,23224049,859487483344,0.402,1.83,0.741,0.031,452.321,125.27,0,50.706,35.035,20.384,7.137,55741.184,1.506,198.35,1162.855,80.287,90.071,154.798,61.68,2.693,24.967,11.99,10.922,4.19,1.696,0.846,128.192,19.713,9.929,108.408,41.63,16.851,8.397,555.737,11.4,0.178,4.614,43.045,1294.536,19.784,7.07,2.862,1.532,0.057,0.02,0.008,0.004,2.673,1.03,0.417,0.207
Taiwan,2011,TWN,23273078,888546864638,0.521,1.83,0.726,0.041,468.857,127.29,0,50.482,36.438,20.891,-0.338,55435.527,1.452,202.65,1156.966,80.369,89.916,170.399,65.66,3.004,26.04,13.243,10.362,4,1.586,0.805,129.753,19.631,10.084,109.11,42.12,16.704,8.48,517.709,9.7,0.144,3.847,40.235,1290.155,20.643,7.38,2.927,1.604,0.16,0.06,0.024,0.012,3.867,1.49,0.591,0.301
Taiwan,2012,TWN,23345963,908290377366,0.759,1.83,0.731,0.059,458.43,125.26,0,50.03,35.93,20.92,-0.835,54801.141,1.409,200.88,1146.566,80.233,89.864,178.852,67.82,4.113,27.088,14.018,14.612,5.67,2.265,1.145,129.328,19.767,10.136,104.18,40.42,16.144,8.165,509.284,7.8,0.145,3.115,39.916,1279.385,25.148,9.07,3.623,1.971,0.412,0.16,0.064,0.032,3.643,1.41,0.563,0.286
Taiwan,2013,TWN,23416870,930852328389,0.881,1.85,0.733,0.068,467.624,124.42,0,49.308,35.945,20.672,1.979,55716.605,1.402,201.46,1168.894,79.84,89.85,179.379,70.06,3.553,27.765,13.788,13.869,5.42,2.148,1.066,132.046,20.16,10.15,106.495,41.64,16.502,8.186,521.891,6.98,0.145,2.766,40.116,1304.708,25.551,9.23,3.658,1.964,0.821,0.32,0.127,0.063,4.194,1.64,0.65,0.322
Taiwan,2014,TWN,23472811,974779255338,0.316,1.92,0.739,0.024,472.625,126.33,0,48.594,35.526,20.78,2.236,56826.914,1.368,209.31,1200.067,80.513,90.205,188.682,74.78,3.532,28.765,14.183,10.987,4.32,1.662,0.826,130.311,19.487,9.795,107.86,42.39,16.306,8.107,538.76,8.2,0.145,3.154,40.497,1333.887,22.451,8.27,3.181,1.688,1.345,0.53,0.204,0.101,3.818,1.5,0.577,0.287
Taiwan,2015,TWN,23529260,989069527295,0.002,1.94,0.752,0,458.451,119.82,0,46.417,34.475,20.498,-0.07,56650.766,1.348,212.88,1214.069,82.467,91.297,201.804,80.8,3.481,31.301,15.175,11.317,4.47,1.732,0.851,115.731,17.533,8.703,92.332,36.47,14.128,6.943,553.814,12.26,0.145,4.749,41.646,1332.951,23.399,8.79,3.405,1.76,2.153,0.85,0.329,0.162,3.861,1.53,0.593,0.29
Taiwan,2016,TWN,23586140,1010482869589,0.002,1.91,0.723,0,464.034,124.02,0,46.956,34.724,20.787,0.511,56802.785,1.326,221.42,1227.9,83.833,91.885,209.654,85.23,2.994,32.269,15.689,16.488,6.56,2.484,1.234,108.446,16.167,8.115,79.551,31.66,11.987,5.953,554.212,12.17,0.145,4.608,41.472,1339.758,28.894,11.04,4.18,2.162,2.786,1.11,0.42,0.209,3.661,1.46,0.553,0.274
Thailand,2000,THA,63007815,579217712636,0,0.53,0.555,0,91.696,18.2,60.29,19.054,12.381,13.103,3.692,11771.415,1.281,89.1,722.589,93.279,97.568,211.954,61.09,208.95,63.955,28.619,16.365,5.89,6.166,2.21,18.012,6.721,2.432,0,0,0,0,418.939,9.81,82.929,10.27,56.568,741.691,18.012,6.42,6.721,2.432,0,0,0,0,0,0,0,0
Thailand,2001,THA,63651137,596448007832,0,0.62,0.614,0,102.078,20.3,65.604,20.101,13.069,13.135,5.463,12288.995,1.311,94.2,762.087,93.277,97.568,245.605,71.23,203.245,70.532,31.444,17.056,6.17,6.11,2.184,18.997,6.723,2.432,0,0,0,0,414.405,2.67,90.502,2.644,53.055,782.208,18.997,6.79,6.723,2.432,0,0,0,0,0,0,0,0
Thailand,2002,THA,64266433,630177413705,0,0.75,0.692,0,108.942,19.29,66.167,17.789,12.869,13.031,8.403,13194.149,1.346,100.32,824.037,92.512,97.338,266.892,78.91,212.444,72.768,31.526,20.183,7.37,6.796,2.384,22.535,7.488,2.662,0,0,0,0,448.202,2.12,99.432,1.955,52.943,847.941,22.535,8.12,7.488,2.662,0,0,0,0,0,0,0,0
Thailand,2003,THA,64868164,672602585235,0.002,1.23,1.061,0,111.272,19.3,61.099,16.647,12.223,12.95,7.518,14054.511,1.355,107.5,886.855,92.72,97.42,284.222,85.69,222.179,73.909,31.221,19.64,7.21,6.219,2.157,23.49,7.28,2.58,0,0,0,0,491.361,2.51,116.089,2.165,53.975,911.69,23.49,8.44,7.28,2.58,0,0,0,0,0,0,0,0
Thailand,2004,THA,65452049,712165919937,0.056,1.84,1.482,0.006,124.673,20.4,65.247,16.434,12.611,12.736,8.56,15121.47,1.39,116.39,966.805,93.765,97.796,297.55,90.29,231.476,72.738,30.098,15.979,5.9,4.753,1.616,21.791,6.235,2.204,0,0,0,0,544.581,5.7,113.606,4.592,55.086,989.731,21.791,7.74,6.235,2.204,0,0,0,0,0,0,0,0
Thailand,2005,THA,66017415,739238460898,0.451,1.86,1.426,0.044,134.762,20.61,69.579,15.802,13.212,12.959,3.171,15467.393,1.381,122.9,998.502,94.227,97.892,320.592,94.47,245.177,72.43,31.431,15.245,5.67,4.347,1.495,21.497,5.773,2.108,0,0,0,0,543.148,7.82,138.73,5.996,53.25,1021.117,21.497,7.53,5.773,2.108,0,0,0,0,0,0,0,0
Thailand,2006,THA,66567685,773067090714,0.808,1.99,1.455,0.078,143.818,24.47,62.061,17.89,13.809,13.359,2.143,15668.239,1.349,126.8,1013.12,92.704,97.276,330.112,94.44,251.703,69.045,31.696,21.257,7.95,5.812,2.041,28.375,7.296,2.724,0,0,0,0,539.189,7.89,151.061,5.768,51.771,1042.998,28.375,9.98,7.296,2.724,0.098,0.04,0.029,0.009,0,0,0,0
Thailand,2007,THA,67102388,811667437725,1.669,2.42,1.698,0.155,161.628,30.88,57.13,21.666,15.005,13.462,3.418,16074.729,1.329,132.11,1046.645,92.689,97.168,351.72,98.24,269.032,68.926,32.653,21.174,7.96,5.585,1.966,30.502,7.311,2.832,0,0,0,0,533.296,2.99,159.346,2.098,49.51,1078.653,30.502,10.42,7.311,2.832,0.103,0.04,0.028,0.01,0.001,0,0,0
Thailand,2008,THA,67619835,822020817321,5.707,2.14,1.471,0.53,174.309,30.84,55.746,21.205,16.182,13.705,-0.01,15950.123,1.312,136.31,1046.369,93.722,97.138,369.417,104.46,297.979,71.823,34.294,18.34,6.95,4.779,1.703,30.833,6.278,2.862,0,0,0,0,502.643,1.01,168.272,0.694,46.662,1078.545,30.833,9.13,6.278,2.862,0.103,0.04,0.028,0.01,0.001,0,0,0
Thailand,2009,THA,68121077,812859746470,7.565,2.25,1.542,0.683,174.895,29.81,54.838,20.432,15.791,13.368,2.816,16278.564,1.364,136.64,1074.584,93.653,97.02,381.244,106.34,293.897,72.886,34.421,18.283,6.97,4.777,1.651,33.001,6.347,2.98,0,0,0,0,518.445,0.49,174.302,0.336,46.809,1108.913,33.001,9.26,6.347,2.98,0.117,0.04,0.027,0.011,0.003,0,0,0
Thailand,2010,THA,68579443,870109340511,7.809,3.36,2.132,0.663,179.485,29.76,57.568,18.887,15.233,13.555,6.36,17198.229,1.356,148.8,1145.885,94.434,97.25,432.056,118.44,337.151,75.167,36.668,13.924,5.35,3.395,1.182,32.407,5.566,2.75,0,0,0,0,534.345,0.6,177.122,0.381,45.349,1179.445,32.407,8.77,5.566,2.75,0.152,0.06,0.038,0.013,0.01,0,0,0.001
Thailand,2011,THA,69007212,873642799890,8.431,3.98,2.596,0.696,182.519,31.71,69.689,20.685,15.073,12.886,2.801,17570.367,1.388,141.3,1169.192,92.172,96.558,443.181,108.26,338.039,70.62,36.6,20.557,7.93,5.173,1.698,41.674,7.828,3.442,0,0,0,0,543.492,1.33,183.926,0.868,44.885,1212.482,41.674,12,7.828,3.442,0.245,0.09,0.059,0.02,0.013,0,0,0.001
Thailand,2012,THA,69436091,936920832597,11.087,4.7,2.782,0.859,191.562,34.58,55.276,20.466,14.837,13.335,6.63,18619.578,1.38,155.31,1242.263,91.921,96.219,486.335,119.37,384.499,70.65,37.669,21.73,8.43,4.989,1.683,48.82,8.079,3.781,0,0,0,0,564.366,1.36,200.867,0.805,43.713,1292.871,48.82,13.65,8.079,3.781,1.285,0.5,0.296,0.1,0.044,0.02,0.012,0.003
Thailand,2013,THA,69845112,962095812070,14.3,5.63,3.338,1.091,188.535,35.35,54.447,20.962,14.378,13.089,1.546,18796.785,1.365,155.99,1261.473,92.499,96.2,488.643,119.22,389.347,70.695,37.264,13.842,5.41,3.208,1.056,49.835,7.501,3.8,0,0,0,0,584.294,1.42,198.81,0.842,44.558,1312.864,49.835,12.65,7.501,3.8,3.216,1.26,0.747,0.245,0.898,0.35,0.208,0.069
Thailand,2014,THA,70216362,971562808709,17.413,6.72,3.867,1.285,207.87,37.57,53.644,21.622,15.335,13.068,3.375,19328.395,1.397,159.55,1298.02,91.822,95.76,499.447,120.31,390.92,69.239,36.846,13.139,5.16,2.97,0.969,57.466,8.178,4.24,0,0,0,0,590.702,1.67,196.395,0.961,43.579,1357.17,57.466,14.21,8.178,4.24,4.92,1.93,1.111,0.363,1.008,0.4,0.23,0.074
Thailand,2015,THA,70540787,1002011619070,18.515,7.34,4.128,1.346,204.074,34.58,44.877,19.446,14.832,13.168,1.494,19526.947,1.375,164.02,1318.1,92.234,95.798,509.61,128.52,374.773,72.271,37.038,9.521,3.76,2.114,0.692,57.81,7.766,4.202,0,0,0,0,604.417,0.92,204.667,0.517,43.929,1377.446,57.81,13.81,7.766,4.202,6.02,2.38,1.338,0.438,0.83,0.33,0.186,0.06
Thailand,2016,THA,70859835,1036430730493,19.143,8.6,4.783,1.364,208.03,37.11,50.069,20.637,14.819,13.086,2.042,19835.943,1.356,163.75,1338.951,91.063,95.383,505.643,126.15,372.737,70.153,36.02,8.902,3.54,1.969,0.634,64.814,8.937,4.617,0,0,0,0,625.278,0.49,210.827,0.272,44.543,1405.572,64.814,16.07,8.937,4.617,8.927,3.55,1.974,0.636,0.962,0.38,0.211,0.069
